Image_Num,Name,Visibility,Quality,Type,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure
632,image_0632.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
633,image_0633.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
634,image_0634.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
635,image_0635.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
636,image_0636.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
637,image_0637.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
638,image_0638.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
639,image_0639.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
640,image_0640.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
641,image_0641.jpg,1,0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
642,image_0642.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
643,image_0643.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
644,image_0644.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
645,image_0645.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
646,image_0646.jpg,1,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
647,image_0647.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
648,image_0648.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
649,image_0649.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
650,image_0650.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
651,image_0651.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
652,image_0652.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
653,image_0653.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
654,image_0654.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
655,image_0655.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
656,image_0656.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
657,image_0657.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
658,image_0658.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
659,image_0659.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
660,image_0660.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
661,image_0661.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
662,image_0662.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
663,image_0663.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
664,image_0664.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
665,image_0665.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,2.0,1.0
666,image_0666.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
667,image_0667.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
668,image_0668.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
669,image_0669.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
670,image_0670.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
671,image_0671.jpg,0,0,,1.0,1.0,1.0,2.0,1.0,3.0,1.0
672,image_0672.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
673,image_0673.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
674,image_0674.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
675,image_0675.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
676,image_0676.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
677,image_0677.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
678,image_0678.jpg,1,0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
679,image_0679.jpg,1,0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
680,image_0680.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
681,image_0681.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
682,image_0682.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
683,image_0683.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
684,image_0684.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
685,image_0685.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
686,image_0686.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
687,image_0687.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
688,image_0688.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
689,image_0689.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
690,image_0690.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
691,image_0691.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
692,image_0692.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
693,image_0693.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
694,image_0694.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
695,image_0695.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
696,image_0696.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
697,image_0697.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
698,image_0698.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
699,image_0699.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
700,image_0700.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
701,image_0701.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
702,image_0702.jpg,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
703,image_0703.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
704,image_0704.jpg,0,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
705,image_0705.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
706,image_0706.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
707,image_0707.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
708,image_0708.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
709,image_0709.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
710,image_0710.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
711,image_0711.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
712,image_0712.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
713,image_0713.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
714,image_0714.jpg,1,1,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
715,image_0715.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
716,image_0716.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
717,image_0717.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
718,image_0718.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
719,image_0719.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
720,image_0720.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
721,image_0721.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
722,image_0722.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
723,image_0723.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
724,image_0724.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
725,image_0725.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
726,image_0726.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
727,image_0727.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
728,image_0728.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
729,image_0729.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
730,image_0730.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
731,image_0731.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
732,image_0732.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
733,image_0733.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
734,image_0734.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
735,image_0735.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
736,image_0736.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
737,image_0737.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
738,image_0738.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
739,image_0739.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
740,image_0740.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
741,image_0741.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
742,image_0742.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
743,image_0743.jpg,0,1,,1.0,1.0,1.0,1.0,2.0,4.0,1.0
744,image_0744.jpg,0,0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0
745,image_0745.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
746,image_0746.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
747,image_0747.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
748,image_0748.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
749,image_0749.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
750,image_0750.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
751,image_0751.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
752,image_0752.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
753,image_0753.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
754,image_0754.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
755,image_0755.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
756,image_0756.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
757,image_0757.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
758,image_0758.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
759,image_0759.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
760,image_0760.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
761,image_0761.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
762,image_0762.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
763,image_0763.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
764,image_0764.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
765,image_0765.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
766,image_0766.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
767,image_0767.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
768,image_0768.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
769,image_0769.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
770,image_0770.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
771,image_0771.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
772,image_0772.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
773,image_0773.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
774,image_0774.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
775,image_0775.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
776,image_0776.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
777,image_0777.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
778,image_0778.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
779,image_0779.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
780,image_0780.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
781,image_0781.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
782,image_0782.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
783,image_0783.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
784,image_0784.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
785,image_0785.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
786,image_0786.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
787,image_0787.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
788,image_0788.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
789,image_0789.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
790,image_0790.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
791,image_0791.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
792,image_0792.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
793,image_0793.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
794,image_0794.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
795,image_0795.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
796,image_0796.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
797,image_0797.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
798,image_0798.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
799,image_0799.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
800,image_0800.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
801,image_0801.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
802,image_0802.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
803,image_0803.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
804,image_0804.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
805,image_0805.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
806,image_0806.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
807,image_0807.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
808,image_0808.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
809,image_0809.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
810,image_0810.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
811,image_0811.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
812,image_0812.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
813,image_0813.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
814,image_0814.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
815,image_0815.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
816,image_0816.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
817,image_0817.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
818,image_0818.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
819,image_0819.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
820,image_0820.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
821,image_0821.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
822,image_0822.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
823,image_0823.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
824,image_0824.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
825,image_0825.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
826,image_0826.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
827,image_0827.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
828,image_0828.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
829,image_0829.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
830,image_0830.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
831,image_0831.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
832,image_0832.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
833,image_0833.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
834,image_0834.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
835,image_0835.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
836,image_0836.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
837,image_0837.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
838,image_0838.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
839,image_0839.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
840,image_0840.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
841,image_0841.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
842,image_0842.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
843,image_0843.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
844,image_0844.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
845,image_0845.jpg,0,1,,1.0,1.0,1.0,2.0,1.0,4.0,1.0
846,image_0846.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
847,image_0847.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
848,image_0848.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
849,image_0849.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
850,image_0850.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
851,image_0851.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
852,image_0852.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
853,image_0853.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
854,image_0854.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
855,image_0855.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
856,image_0856.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
857,image_0857.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
858,image_0858.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
859,image_0859.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
860,image_0860.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
861,image_0861.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
862,image_0862.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
863,image_0863.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
864,image_0864.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
865,image_0865.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
866,image_0866.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
867,image_0867.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
868,image_0868.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
869,image_0869.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
870,image_0870.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
871,image_0871.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
872,image_0872.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
873,image_0873.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
874,image_0874.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
875,image_0875.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
876,image_0876.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
877,image_0877.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
878,image_0878.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
879,image_0879.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
880,image_0880.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
881,image_0881.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
882,image_0882.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
883,image_0883.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
884,image_0884.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
885,image_0885.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
886,image_0886.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
887,image_0887.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
888,image_0888.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
889,image_0889.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
890,image_0890.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
891,image_0891.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
892,image_0892.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
893,image_0893.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
894,image_0894.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
895,image_0895.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
896,image_0896.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
897,image_0897.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
898,image_0898.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
899,image_0899.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
900,image_0900.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
901,image_0901.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
902,image_0902.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
903,image_0903.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
904,image_0904.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0
905,image_0905.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
906,image_0906.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
907,image_0907.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
908,image_0908.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
909,image_0909.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
910,image_0910.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
911,image_0911.jpg,1,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
912,image_0912.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
913,image_0913.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
914,image_0914.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
915,image_0915.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
916,image_0916.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
917,image_0917.jpg,0,1,,1.0,1.0,2.0,1.0,1.0,1.0,1.0
918,image_0918.jpg,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
919,image_0919.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
920,image_0920.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
921,image_0921.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
922,image_0922.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
923,image_0923.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
924,image_0924.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
925,image_0925.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
926,image_0926.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
927,image_0927.jpg,1,0,,1.0,1.0,1.0,1.0,2.0,4.0,1.0
928,image_0928.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
929,image_0929.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
930,image_0930.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
931,image_0931.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
932,image_0932.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
933,image_0933.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,3.0,1.0
934,image_0934.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
935,image_0935.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
936,image_0936.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
937,image_0937.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
938,image_0938.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
939,image_0939.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
940,image_0940.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
941,image_0941.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
942,image_0942.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
943,image_0943.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
944,image_0944.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,2.0,1.0
945,image_0945.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
946,image_0946.jpg,1,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
947,image_0947.jpg,0,1,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
