Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Quality score
2427,image_0613_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2428,image_0615_contrast_L2.jpg,1,0,1,1,1,2,1,2,1,
2429,image_0617_contrast_L2.jpg,1,0,1,1,1,2,1,3,1,
2430,image_0617_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,
2431,image_0618_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2432,image_0619_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2433,image_0623_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,
2434,image_0626_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2435,image_0626_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2436,image_0633_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2437,image_0634_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,
2438,image_0634_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,
2439,image_0640_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2440,image_0641_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,
2441,image_0642_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,
2442,image_0646_contrast_L1.jpg,1,1,1,1,1,1,1,2,1,
2443,image_0649_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2444,image_0652_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2445,image_0654_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,
2446,image_0655_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2447,image_0656_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2448,image_0657_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2449,image_0659_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,
2450,image_0661_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2451,image_0661_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2452,image_0663_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2453,image_0663_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2454,image_0663_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2455,image_0666_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2456,image_0669_contrast_L1.jpg,0,1,1,1,1,2,1,1,1,
2457,image_0671_contrast_L1.jpg,0,0,1,1,1,2,1,4,1,
2458,image_0672_contrast_L1.jpg,0,1,1,1,1,2,1,1,1,
2459,image_0672_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2460,image_0676_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2461,image_0677_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2462,image_0680_contrast_L2.jpg,0,0,1,1,1,1,1,3,1,
2463,image_0681_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2464,image_0683_contrast_L2.jpg,0,0,1,1,1,3,1,2,1,
2465,image_0685_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2466,image_0686_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,
2467,image_0687_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2468,image_0690_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,
2469,image_0692_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2470,image_0693_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2471,image_0693_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2472,image_0696_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2473,image_0699_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2474,image_0707_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2475,image_0715_contrast_L1.jpg,1,1,1,1,1,1,1,3,1,
2476,image_0716_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2477,image_0717_contrast_L1.jpg,0,1,1,1,1,2,1,3,1,
2478,image_0717_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2479,image_0721_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2480,image_0723_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2481,image_0726_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2482,image_0727_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2483,image_0730_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,
2484,image_0730_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,
2485,image_0732_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2486,image_0732_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2487,image_0733_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2488,image_0734_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,
2489,image_0736_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2490,image_0736_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2491,image_0740_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2492,image_0744_contrast_L4.jpg,0,0,1,1,1,3,4,4,1,
2493,image_0745_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2494,image_0745_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2495,image_0745_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2496,image_0749_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2497,image_0752_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2498,image_0754_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2499,image_0761_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2500,image_0763_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2501,image_0767_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2502,image_0772_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2503,image_0774_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,
2504,image_0781_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2505,image_0784_contrast_L2.jpg,1,0,1,1,1,3,1,4,1,
2506,image_0785_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2507,image_0786_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2508,image_0786_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2509,image_0788_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2510,image_0794_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2511,image_0797_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2512,image_0800_contrast_L1.jpg,0,1,1,1,1,1,1,3,1,
2513,image_0800_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2514,image_0801_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2515,image_0803_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2516,image_0808_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2517,image_0810_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2518,image_0815_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2519,image_0817_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2520,image_0818_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2521,image_0820_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,
2522,image_0822_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2523,image_0824_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2524,image_0827_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2525,image_0828_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2526,image_0834_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2527,image_0835_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,
2528,image_0836_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2529,image_0839_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2530,image_0840_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,
2531,image_0840_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2532,image_0844_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2533,image_0846_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2534,image_0847_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2535,image_0848_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2536,image_0849_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2537,image_0854_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2538,image_0856_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2539,image_0858_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2540,image_0861_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2541,image_0866_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,
2542,image_0868_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2543,image_0870_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2544,image_0871_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2545,image_0872_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2546,image_0878_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2547,image_0880_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2548,image_0881_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2549,image_0881_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2550,image_0882_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2551,image_0885_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2552,image_0886_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2553,image_0891_contrast_L1.jpg,0,1,1,1,1,2,1,2,1,
2554,image_0891_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,
2555,image_0894_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,
2556,image_0899_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2557,image_0900_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2558,image_0901_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2559,image_0903_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2560,image_0905_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2561,image_0906_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,
2562,image_0918_contrast_L1.jpg,0,0,1,1,1,1,1,1,1,
2563,image_0921_contrast_L4.jpg,1,0,1,1,1,4,2,4,1,
2564,image_0922_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2565,image_0925_contrast_L1.jpg,1,1,1,1,1,1,1,3,1,
2566,image_0930_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2567,image_0933_contrast_L1.jpg,0,1,1,1,1,1,1,4,1,
2568,image_0937_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2569,image_0937_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2570,image_0941_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2571,image_0942_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2572,image_0943_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2573,image_0943_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2574,image_0945_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,
2575,image_0952_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2576,image_0953_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2577,image_0953_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,
2578,image_0955_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,
2579,image_0957_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2580,image_0959_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,
2581,image_0963_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2582,image_0967_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,
2583,image_0967_contrast_L4.jpg,1,0,1,1,1,4,2,4,1,
2584,image_0968_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2585,image_0971_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,
2586,image_0971_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2587,image_0972_contrast_L2.jpg,1,0,1,1,1,2,1,1,1,
2588,image_0975_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,
2589,image_0978_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,
2590,image_0980_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,
2591,image_0984_contrast_L2.jpg,1,0,1,1,1,2,1,4,1,
2592,image_0984_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,
2593,image_0001_exposure_L3.jpg,1,0,1,2,1,2,1,2,3,
2594,image_0002_exposure_L2.jpg,1,0,1,2,1,1,1,1,3,
2595,image_0003_exposure_L1.jpg,1,1,1,2,1,1,1,1,1,
2596,image_0003_exposure_L4.jpg,1,0,1,2,1,3,1,4,4,
2597,image_0008_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2598,image_0011_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2599,image_0014_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2600,image_0023_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2601,image_0026_exposure_L3.jpg,1,0,1,2,1,2,1,2,3,
2602,image_0027_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2603,image_0030_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2604,image_0033_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2605,image_0033_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2606,image_0035_exposure_L3.jpg,0,0,1,2,1,2,1,1,3,
2607,image_0036_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2608,image_0038_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2609,image_0041_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2610,image_0043_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2611,image_0048_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2612,image_0050_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2613,image_0057_exposure_L3.jpg,0,0,1,2,1,2,1,3,3,
2614,image_0059_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2615,image_0059_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2616,image_0060_exposure_L1.jpg,0,0,1,1,1,1,1,1,1,
2617,image_0065_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2618,image_0068_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2619,image_0070_exposure_L3.jpg,0,0,1,2,1,3,1,4,4,
2620,image_0071_exposure_L2.jpg,0,0,1,2,1,1,1,1,3,
2621,image_0074_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2622,image_0074_exposure_L4.jpg,0,0,1,2,1,3,2,4,4,
2623,image_0080_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2624,image_0081_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2625,image_0083_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2626,image_0085_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2627,image_0089_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2628,image_0090_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2629,image_0090_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2630,image_0093_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2631,image_0100_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2632,image_0103_exposure_L1.jpg,0,0,1,1,1,1,1,1,1,
2633,image_0103_exposure_L2.jpg,0,0,1,2,1,1,1,2,2,
2634,image_0109_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2635,image_0113_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2636,image_0114_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2637,image_0114_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2638,image_0121_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2639,image_0122_exposure_L1.jpg,1,1,1,2,1,1,1,1,1,
2640,image_0124_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2641,image_0127_exposure_L2.jpg,0,0,1,2,1,1,1,1,1,
2642,image_0129_exposure_L3.jpg,0,0,1,2,1,2,1,4,3,
2643,image_0129_exposure_L4.jpg,0,0,1,2,1,3,2,4,4,
2644,image_0132_exposure_L1.jpg,1,1,1,2,2,1,1,1,1,
2645,image_0134_exposure_L3.jpg,1,0,1,2,1,2,1,2,2,
2646,image_0136_exposure_L2.jpg,0,0,1,2,1,1,1,2,2,
2647,image_0138_exposure_L4.jpg,0,0,1,2,1,4,2,4,4,
2648,image_0139_exposure_L3.jpg,1,0,1,2,1,2,1,2,3,
2649,image_0142_exposure_L3.jpg,1,0,1,2,1,2,1,4,4,
2650,image_0143_exposure_L3.jpg,1,0,1,2,1,2,1,3,4,
2651,image_0144_exposure_L1.jpg,1,1,1,2,2,1,1,1,1,
2652,image_0144_exposure_L2.jpg,1,0,1,2,1,1,1,1,3,
2653,image_0146_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2654,image_0147_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2655,image_0147_exposure_L2.jpg,0,0,1,2,1,1,1,1,3,
2656,image_0151_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2657,image_0153_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2658,image_0154_exposure_L2.jpg,0,0,1,2,1,1,1,1,3,
2659,image_0156_exposure_L3.jpg,0,0,1,2,1,3,1,4,4,
2660,image_0157_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2661,image_0166_exposure_L4.jpg,0,0,1,2,1,3,2,4,4,
2662,image_0168_exposure_L1.jpg,1,0,1,1,1,1,1,1,1,
2663,image_0170_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2664,image_0172_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2665,image_0172_exposure_L4.jpg,1,0,1,2,1,3,1,4,4,
2666,image_0174_exposure_L2.jpg,1,0,1,2,1,1,1,2,2,
2667,image_0175_exposure_L2.jpg,1,0,1,2,1,1,1,1,3,
2668,image_0183_exposure_L4.jpg,1,0,1,2,1,3,1,4,4,
2669,image_0185_exposure_L3.jpg,0,0,1,2,1,2,1,3,4,
2670,image_0192_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2671,image_0194_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2672,image_0195_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2673,image_0208_exposure_L3.jpg,0,0,1,2,1,2,1,2,4,
2674,image_0208_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2675,image_0211_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2676,image_0215_exposure_L4.jpg,0,0,1,2,1,4,4,4,4,
2677,image_0216_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2678,image_0216_exposure_L3.jpg,0,0,1,2,1,3,1,4,4,
2679,image_0218_exposure_L2.jpg,0,0,1,2,1,2,1,2,3,
2680,image_0225_exposure_L3.jpg,0,0,1,2,1,3,1,4,3,
2681,image_0226_exposure_L4.jpg,0,0,1,2,1,4,3,4,4,
2682,image_0228_exposure_L4.jpg,0,0,1,2,1,4,2,4,4,
2683,image_0230_exposure_L4.jpg,1,0,1,2,1,3,2,4,4,
2684,image_0235_exposure_L1.jpg,1,0,1,1,1,1,1,1,1,
2685,image_0239_exposure_L3.jpg,1,0,1,2,1,2,1,1,3,
2686,image_0242_exposure_L3.jpg,0,0,1,2,1,2,1,2,2,
2687,image_0243_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2688,image_0244_exposure_L3.jpg,0,0,1,2,1,2,1,1,3,
2689,image_0244_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2690,image_0248_exposure_L3.jpg,1,0,1,2,1,2,1,2,3,
2691,image_0248_exposure_L4.jpg,1,0,1,2,1,3,1,4,4,
2692,image_0249_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2693,image_0249_exposure_L4.jpg,0,0,1,2,1,3,2,4,4,
2694,image_0252_exposure_L2.jpg,1,0,1,2,1,1,1,1,1,
2695,image_0255_exposure_L1.jpg,1,1,1,1,1,1,1,1,1,
2696,image_0256_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2697,image_0257_exposure_L1.jpg,1,0,1,1,1,1,1,1,1,
2698,image_0259_exposure_L1.jpg,1,1,1,1,1,1,1,1,1,
2699,image_0259_exposure_L4.jpg,1,0,1,2,1,3,1,4,3,
2700,image_0262_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2701,image_0266_exposure_L4.jpg,1,0,1,2,1,3,1,4,4,
2702,image_0267_exposure_L1.jpg,1,1,1,1,1,1,1,1,1,
2703,image_0268_exposure_L4.jpg,1,0,1,2,1,3,1,4,4,
2704,image_0274_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2705,image_0278_exposure_L2.jpg,0,0,1,2,1,1,1,1,1,
2706,image_0280_exposure_L2.jpg,0,0,1,2,1,1,1,1,1,
2707,image_0283_exposure_L2.jpg,0,0,1,2,1,1,1,1,1,
2708,image_0286_exposure_L4.jpg,0,0,1,2,1,3,3,4,4,
2709,image_0289_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2710,image_0293_exposure_L3.jpg,0,0,1,2,1,1,1,2,2,
2711,image_0294_exposure_L3.jpg,0,0,1,2,1,1,1,1,2,
2712,image_0295_exposure_L1.jpg,0,0,1,1,1,1,1,1,1,
2713,image_0295_exposure_L3.jpg,0,0,1,2,1,1,1,1,2,
2714,image_0303_exposure_L3.jpg,1,0,1,2,1,1,1,2,3,
2715,image_0305_exposure_L2.jpg,0,0,1,2,1,1,1,1,1,
2716,image_0311_exposure_L3.jpg,0,0,1,2,1,1,1,3,3,
2717,image_0312_exposure_L2.jpg,1,0,1,2,1,1,1,4,3,
2718,image_0315_exposure_L1.jpg,1,1,1,1,1,1,1,1,1,
2719,image_0315_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2720,image_0315_exposure_L3.jpg,1,0,1,2,1,1,1,3,3,
2721,image_0316_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2722,image_0319_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2723,image_0323_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2724,image_0324_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2725,image_0325_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2726,image_0340_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2727,image_0343_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2728,image_0344_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2729,image_0344_exposure_L2.jpg,0,0,1,2,1,1,1,2,2,
2730,image_0345_exposure_L2.jpg,0,0,1,2,1,1,1,2,2,
2731,image_0346_exposure_L4.jpg,0,0,1,2,1,2,1,4,3,
2732,image_0347_exposure_L4.jpg,0,0,1,2,1,2,2,4,3,
2733,image_0355_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2734,image_0356_exposure_L1.jpg,1,1,1,1,1,1,1,1,1,
2735,image_0358_exposure_L3.jpg,0,0,1,2,1,1,1,4,3,
2736,image_0358_exposure_L4.jpg,0,0,1,2,1,2,1,4,3,
2737,image_0366_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2738,image_0366_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2739,image_0367_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2740,image_0368_exposure_L2.jpg,1,0,1,2,1,1,1,1,2,
2741,image_0375_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2742,image_0375_exposure_L4.jpg,0,0,1,2,1,3,1,4,3,
2743,image_0379_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2744,image_0380_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2745,image_0381_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2746,image_0385_exposure_L4.jpg,1,0,1,2,1,3,2,4,4,
2747,image_0388_exposure_L3.jpg,1,0,1,2,1,3,1,4,3,
2748,image_0391_exposure_L3.jpg,1,0,1,2,1,3,1,4,3,
2749,image_0400_exposure_L3.jpg,0,0,1,2,1,3,1,4,4,
2750,image_0401_exposure_L2.jpg,0,0,1,2,1,1,1,4,3,
2751,image_0401_exposure_L3.jpg,0,0,1,2,1,3,2,4,4,
2752,image_0402_exposure_L1.jpg,1,1,1,2,1,1,1,2,2,
2753,image_0402_exposure_L4.jpg,1,0,1,2,1,4,3,4,4,
2754,image_0403_exposure_L3.jpg,0,0,1,2,1,2,1,4,3,
2755,image_0406_exposure_L2.jpg,0,0,1,2,1,1,1,2,2,
2756,image_0406_exposure_L3.jpg,0,0,1,2,1,2,1,4,3,
2757,image_0410_exposure_L1.jpg,0,0,1,2,1,1,1,1,1,
2758,image_0412_exposure_L1.jpg,0,0,1,1,1,1,1,3,1,
2759,image_0414_exposure_L2.jpg,0,0,1,2,1,1,1,4,2,
2760,image_0416_exposure_L1.jpg,0,0,1,2,1,1,1,2,1,
2761,image_0421_exposure_L3.jpg,0,0,1,2,1,3,1,4,3,
2762,image_0423_exposure_L1.jpg,0,0,1,2,1,1,1,3,1,
2763,image_0423_exposure_L2.jpg,0,0,1,2,1,1,1,4,2,
2764,image_0424_exposure_L1.jpg,0,0,1,2,1,1,1,2,1,
2765,image_0429_exposure_L3.jpg,1,0,1,2,1,3,2,4,3,
2766,image_0429_exposure_L4.jpg,1,0,1,2,1,3,3,4,4,
2767,image_0431_exposure_L3.jpg,0,0,1,2,1,3,1,4,3,
2768,image_0432_exposure_L2.jpg,1,0,1,2,1,1,1,2,2,
2769,image_0435_exposure_L3.jpg,0,0,1,2,1,2,1,4,3,
2770,image_0439_exposure_L1.jpg,1,1,1,2,1,1,1,1,1,
2771,image_0442_exposure_L4.jpg,0,0,1,2,1,3,2,4,4,
2772,image_0448_exposure_L3.jpg,0,0,1,2,1,2,1,3,2,
2773,image_0448_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2774,image_0451_exposure_L1.jpg,0,0,1,1,1,1,1,1,1,
2775,image_0453_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2776,image_0458_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2777,image_0460_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2778,image_0463_exposure_L2.jpg,0,0,1,2,1,1,1,1,3,
2779,image_0465_exposure_L1.jpg,0,1,1,2,1,1,1,1,1,
2780,image_0465_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2781,image_0466_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2782,image_0466_exposure_L3.jpg,0,0,1,2,1,2,1,2,3,
2783,image_0471_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2784,image_0471_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2785,image_0472_exposure_L1.jpg,0,1,1,1,1,1,1,1,1,
2786,image_0472_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2787,image_0479_exposure_L4.jpg,0,0,1,2,1,3,1,4,4,
2788,image_0480_exposure_L3.jpg,0,0,1,2,1,2,1,1,3,
2789,image_0486_exposure_L2.jpg,0,0,1,2,1,1,1,1,2,
2790,image_0489_exposure_L2.jpg,1,0,1,2,1,1,1,2,2,
2791,image_0495_exposure_L1.jpg,0,0,1,2,1,1,1,1,1,
2792,image_0496_exposure_L3.jpg,0,0,1,2,1,2,1,4,3,
