Image_Num,Name,Visibility,Quality,Blur,Brightness,Noise,Contrast,Compression,Sharpness,Exposure,Equal_Weight_Score,Correlation_Weight_Score,RandomForest_Weight_Score,BRISQUE_Score,NIQE_Score,PIQE_Score
2149,image_0883_compression_L2.jpg,0,0,1,1,1,1,3,1,1,1.285714286,1.348407724,1.386707166,34.1194236795178,3.99949325709849,39.8624866955664
2150,image_0890_compression_L3.jpg,0,0,1,1,1,1,4,3,1,1.714285714,1.875233829,1.87508432,48.3382540636243,6.10757593065233,73.0519651975615
2151,image_0897_compression_L2.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.3578774069783,4.27942611692694,21.0843295791681
2152,image_0898_compression_L2.jpg,0,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,39.235709723657,4.14313426774185,28.1416425490546
2153,image_0903_compression_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819716158,4.15261448875616,23.7897896792746
2154,image_0904_compression_L1.jpg,0,0,1,1,1,1,3,4,1,1.714285714,1.877341089,1.829242523,45.7518251618368,4.68123091799694,44.789824762559
2155,image_0911_compression_L3.jpg,1,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,59.354625851327,5.431902802356,35.805918026272
2156,image_0913_compression_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,24.971771646397,3.50503658581208,21.6603888382451
2157,image_0920_compression_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,30.7233504478123,3.32926719215265,21.3922383748019
2158,image_0921_compression_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,18.6517470986758,3.41291447345208,22.2900702700005
2159,image_0924_compression_L2.jpg,1,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,60.9246318723752,3.98824736831813,29.7739658888966
2160,image_0924_compression_L3.jpg,1,0,1,1,1,1,3,1,1,1.285714286,1.348407724,1.386707166,60.0578155028807,5.52198780240289,43.6968585852818
2161,image_0925_compression_L2.jpg,1,0,1,1,1,1,3,2,1,1.428571429,1.524718846,1.534218951,48.147409271856,4.25545450575369,30.594118455656
2162,image_0926_compression_L2.jpg,0,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,42.5600117400651,4.70352744002033,22.2474063655645
2163,image_0926_compression_L3.jpg,0,0,1,1,1,1,3,1,1,1.285714286,1.348407724,1.386707166,47.6895162845317,6.14830866215438,35.6456357045397
2164,image_0927_compression_L4.jpg,1,0,1,1,1,1,4,4,1,1.857142857,2.051544951,2.022596106,54.9390134354451,10.6679272557597,81.7305109637295
2165,image_0932_compression_L2.jpg,0,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,45.2942344977315,3.97571057465887,27.5705049086335
2166,image_0937_compression_L4.jpg,0,0,1,1,1,1,4,2,1,1.571428571,1.698922708,1.727572534,59.1538833496998,8.24757664569351,72.2356638071126
2167,image_0940_compression_L3.jpg,1,0,1,1,1,1,3,2,1,1.428571429,1.524718846,1.534218951,55.7040383689276,5.89032328037283,49.492377941247
2168,image_0943_compression_L4.jpg,0,0,1,1,1,1,4,3,1,1.714285714,1.875233829,1.87508432,61.2534815946761,8.37701950536784,75.2165701599
2169,image_0945_compression_L4.jpg,0,0,1,1,1,1,4,3,1,1.714285714,1.875233829,1.87508432,59.1613653563475,8.25484981003304,75.1631227047244
2170,image_0948_compression_L4.jpg,0,0,1,1,1,1,4,1,1,1.428571429,1.522611586,1.580060748,59.2174555987326,7.50431863754927,67.966956963412
2171,image_0949_compression_L3.jpg,0,0,1,1,1,1,3,1,1,1.285714286,1.348407724,1.386707166,56.9242262849403,5.44372498475434,45.7337639150005
2172,image_0951_compression_L4.jpg,0,0,1,1,1,1,4,2,1,1.571428571,1.698922708,1.727572534,57.6979707719882,7.81084939744979,71.6149416949097
2173,image_0955_compression_L1.jpg,0,1,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,54.363567776662,3.1698231382023,22.712931650111
2174,image_0955_compression_L3.jpg,0,0,1,1,1,1,3,1,1,1.285714286,1.348407724,1.386707166,57.9473742358076,5.38086465952763,43.7015464531438
2175,image_0955_compression_L4.jpg,0,0,1,1,1,1,4,3,1,1.714285714,1.875233829,1.87508432,50.9716837325144,7.57979048563903,72.3360012842851
2176,image_0956_compression_L4.jpg,0,0,1,1,1,1,4,2,1,1.571428571,1.698922708,1.727572534,59.0806890634698,8.58890986065601,76.9143903652164
2177,image_0957_compression_L2.jpg,0,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,43.457679601731,4.97779145886702,25.1073995622278
2178,image_0957_compression_L3.jpg,0,0,1,1,1,1,3,1,1,1.285714286,1.348407724,1.386707166,38.7498597253781,6.03123890368511,46.5820175192243
2179,image_0959_compression_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819813229,4.52182574994901,16.1548370695375
2180,image_0959_compression_L4.jpg,0,0,1,1,1,1,4,1,1,1.428571429,1.522611586,1.580060748,63.3791420056683,8.89805886936815,74.2922554254335
2181,image_0962_compression_L4.jpg,0,0,1,1,1,1,4,1,1,1.428571429,1.522611586,1.580060748,59.6975212345166,8.89199130056208,75.9258462544594
2182,image_0963_compression_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819814647,4.45449556526539,17.4073022027168
2183,image_0965_compression_L2.jpg,1,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,34.6643116289347,3.81738587747495,21.7428054696432
2184,image_0965_compression_L4.jpg,1,0,1,1,1,1,4,2,1,1.571428571,1.698922708,1.727572534,58.8199148278574,7.66930708566807,73.7585542346981
2185,image_0966_compression_L3.jpg,0,0,1,1,1,1,3,1,1,1.285714286,1.348407724,1.386707166,54.340541850908,5.23934389416633,42.0418997608744
2186,image_0973_compression_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,39.5493933916,3.51175910392187,25.5325938958609
2187,image_0976_compression_L4.jpg,0,0,1,1,1,1,4,1,1,1.428571429,1.522611586,1.580060748,61.6828337111166,7.58588551812147,68.9264147080388
2188,image_0979_compression_L3.jpg,0,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,38.823995373067,4.9594194695355,36.2948855263402
2189,image_0983_compression_L4.jpg,0,0,1,1,1,1,4,1,1,1.428571429,1.522611586,1.580060748,63.1528202407084,7.54340541738294,69.8182971123173
2190,image_0984_compression_L3.jpg,1,0,1,1,1,1,3,2,1,1.428571429,1.524718846,1.534218951,60.8324406569747,5.78578875953673,48.1792632122238
2191,image_0990_compression_L1.jpg,1,0,1,1,1,1,1,1,1,1,1,1,30.1557899197091,3.76410696248965,23.4853302528019
2192,image_0990_compression_L2.jpg,1,0,1,1,1,1,2,1,1,1.142857143,1.174203862,1.193353583,39.7971468591909,4.47308844193163,31.5442834277509
2193,image_0002_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.20309962974184,19.5584540924048
2194,image_0007_contrast_L2.jpg,1,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581820896959,5.20058842034393,17.9014654116534
2195,image_0008_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.3072991125718,3.49514100484734,18.1344721422832
2196,image_0013_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4569991625887,5.20790890586087,17.8589527014486
2197,image_0013_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,31.4835506886166,3.94250508440017,22.7431301844877
2198,image_0020_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,42.8824220458938,3.33937167542371,17.4772470288088
2199,image_0024_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4581826782401,4.25832465331959,20.3230746948019
2200,image_0026_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,21.7130511624264,3.39436704052749,12.5908624576922
2201,image_0029_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,23.483361839727,3.45272231206373,14.6194204852932
2202,image_0030_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,1.571428571,1.694268477,1.560971046,43.4581819816076,4.18944454261786,17.8435148622461
2203,image_0031_contrast_L1.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,4.50659406285579,18.4311066865764
2204,image_0035_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4581819815664,4.37643902909275,20.5697394568611
2205,image_0036_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.458181988511,3.77147789708918,18.7208006771134
2206,image_0037_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.08053454742055,21.7452813591122
2207,image_0038_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,39.556594030476,3.55081364407067,18.7304643149891
2208,image_0039_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815702,4.66281548828878,19.3568701757338
2209,image_0039_contrast_L2.jpg,1,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581819816,4.6386527366315,18.1419219512754
2210,image_0040_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,30.2744275339088,3.79924927110523,18.2875149780315
2211,image_0041_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581819815664,4.69308342384816,22.9042501334929
2212,image_0041_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,1.571428571,1.694268477,1.560971046,43.458181981564,4.5101412045688,22.3801079683991
2213,image_0042_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,43.4341305432541,4.24870316092966,22.4447940583601
2214,image_0044_contrast_L1.jpg,0,1,1,1,1,1,1,3,1,1.285714286,1.352622243,1.295023571,43.4581819756539,4.98015643394209,41.905671819774
2215,image_0045_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581430456585,3.88012652802773,18.9637263127521
2216,image_0050_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,43.4581819815664,6.49524128979966,19.9463747060408
2217,image_0051_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,29.3023932078561,3.92540517030077,16.0688757957545
2218,image_0056_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,18.2478041854299,3.86099856398976,15.1187241758293
2219,image_0057_contrast_L2.jpg,0,0,1,1,1,2,1,4,1,1.571428571,1.699756482,1.575509094,35.0287490975314,3.30353976117408,12.7531016252601
2220,image_0066_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4352704942722,4.58188395597913,16.1925712282729
2221,image_0066_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,36.0331604566031,4.48265158962516,15.7276023923471
2222,image_0066_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,19.8737079290088,4.39214738766696,16.9911621966045
2223,image_0067_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581934340887,3.64125173132159,19.0645898454231
2224,image_0067_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.455811233957,3.88557615746276,16.8816094678673
2225,image_0073_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,22.7206358715253,3.7122114720424,18.4769044445223
2226,image_0075_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,1.571428571,1.694268477,1.560971046,43.4581819815664,5.67375207626898,23.3968885067889
2227,image_0079_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.5302384032703,22.7771661008059
2228,image_0088_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,34.7871994608972,3.80785041115059,17.7685168713666
2229,image_0089_contrast_L4.jpg,0,0,1,1,1,4,1,4,1,1.857142857,2.041402716,1.841456569,43.4581819870975,5.11734057265323,16.2211165199705
2230,image_0091_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,36.7424349647123,3.66434926402487,16.187815622082
2231,image_0091_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,35.9466065637235,3.82178040131955,15.3744422178246
2232,image_0093_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,22.9713724350551,3.77979812739181,14.7882562701359
2233,image_0095_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,40.9584214918469,3.5101726115454,17.3831115303738
2234,image_0096_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,32.5114267939831,3.73679064386017,18.0856215638687
2235,image_0098_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,31.8044542883126,3.94904140417171,15.0882571345851
2236,image_0101_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,35.0706605891952,4.36286482136243,22.9429448755531
2237,image_0104_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581819815664,6.79175773032609,23.460074194441
2238,image_0105_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581951673035,4.18327696081139,26.643691878498
2239,image_0107_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,28.0338067871956,3.79319853149879,16.4926472308881
2240,image_0109_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,29.9662303668976,3.49372247493061,15.0808619724138
2241,image_0113_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,21.1328382834931,3.21058005696714,14.1004254676154
2242,image_0113_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,24.5273643922669,3.44126611236059,14.7844265948018
2243,image_0115_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.458181981627,5.86596306891284,31.7054384168685
2244,image_0118_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,5.72639094614886,17.9060811281449
2245,image_0119_contrast_L3.jpg,1,0,1,1,1,3,1,3,1,1.571428571,1.694268477,1.560971046,43.4581846125338,3.92749121757668,27.237849003224
2246,image_0125_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,31.4678587349824,3.8453598218907,15.0087268512228
2247,image_0131_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,43.4581818141067,4.42378605526779,17.0873226506303
2248,image_0134_contrast_L2.jpg,1,0,1,1,1,2,1,4,1,1.571428571,1.699756482,1.575509094,31.7322914265973,3.64625436505992,14.1322749124368
2249,image_0134_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,28.6607850127016,3.80037930461719,13.3705753878302
2250,image_0136_contrast_L2.jpg,0,0,1,1,1,3,1,3,1,1.571428571,1.694268477,1.560971046,43.4581819815664,6.24013383267792,13.1157084311847
2251,image_0138_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581819815664,6.87080241422059,17.9626964689143
2252,image_0144_contrast_L4.jpg,1,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,43.458181981649,4.96727721776412,18.584072376184
2253,image_0146_contrast_L1.jpg,0,1,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4578236854492,4.87707546529806,16.8024929670577
2254,image_0146_contrast_L3.jpg,0,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,37.431015886511,4.24701741826369,17.8081161945551
2255,image_0151_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581994406502,3.84108458223014,25.6402281503082
2256,image_0154_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581819815664,6.78788978226486,24.023072209568
2257,image_0155_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,43.4581819113242,5.48845618744592,26.9631495841186
2258,image_0156_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581819815664,5.53805817094789,19.7348387116071
2259,image_0161_contrast_L2.jpg,1,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4581819815744,4.79728142446169,22.50318374051
2260,image_0163_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581819815664,5.85551986661105,21.9068217081421
2261,image_0163_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,43.4578229880668,5.08998798276317,22.4136576661687
2262,image_0165_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.68587563286621,31.9424170529941
2263,image_0165_contrast_L4.jpg,1,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,42.6347398644486,3.89652946154035,21.6636247654825
2264,image_0166_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581819815664,5.33232873275596,21.3513310533802
2265,image_0174_contrast_L1.jpg,1,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,27.8324544658819,4.12297484199626,21.8250914666043
2266,image_0174_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,20.0650237461455,3.47304968653385,17.243220983592
2267,image_0175_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,31.5162920516078,3.82613578176866,14.2334944693091
2268,image_0178_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581830446753,4.00039335412173,21.8706336290601
2269,image_0180_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,33.5242965425881,3.91913949030037,23.6399730184854
2270,image_0181_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581827461813,6.16320125690884,28.520079581458
2271,image_0185_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,31.3393223565303,4.10492197962567,27.5602529091988
2272,image_0190_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,41.7673100019482,4.33588818698583,15.6894115639357
2273,image_0192_contrast_L2.jpg,1,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4581327948332,4.69905760357865,13.8920245281866
2274,image_0192_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.2861161135794,4.55639859318824,12.4466060387873
2275,image_0194_contrast_L3.jpg,0,0,1,1,1,3,1,3,1,1.571428571,1.694268477,1.560971046,43.4581821804443,4.64810232796223,20.2815293937566
2276,image_0196_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581893809975,4.34418865847414,23.7611142019958
2277,image_0197_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581819815664,4.60063434769287,16.6060730450571
2278,image_0198_contrast_L2.jpg,1,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,31.2156057514357,3.93487203984871,12.540353536974
2279,image_0204_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,26.0734923128283,3.41181363070308,12.2557815698604
2280,image_0204_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,1.428571429,1.52344536,1.427997309,16.2097065626872,3.20957412371021,11.2023148587183
2281,image_0206_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,1.428571429,1.52344536,1.427997309,29.470343390973,3.32346784547459,13.5899981011801
2282,image_0206_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,20.6688017826292,3.07819148114327,10.5580917296108
2283,image_0210_contrast_L2.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,28.5881305538535,4.84291530775752,6.62514722333734
2284,image_0213_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,34.4826327138989,3.51736659550419,8.45616126412891
2285,image_0218_contrast_L1.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,26.7949805084033,3.64233407664444,11.23856032102
2286,image_0218_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,20.8914891363559,3.37683484082555,10.4847569637491
2287,image_0219_contrast_L1.jpg,0,1,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,18.7562673408323,3.96512954536154,17.451138054537
2288,image_0220_contrast_L1.jpg,0,1,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,26.1639085525309,3.15168390822899,19.6929743932969
2289,image_0220_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,24.5385056513153,2.88998952201852,18.8123479380657
2290,image_0223_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4591875302142,4.14967578162444,23.4871096938742
2291,image_0223_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,40.2261190767439,3.75457130642858,8.54362109339248
2292,image_0224_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,34.1318535816311,2.93532843086278,21.1435904885829
2293,image_0225_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,27.9533023740357,3.8247305478098,13.0462337916812
2294,image_0229_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,24.9431609047838,3.33391620970214,18.4710716177734
2295,image_0232_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,43.458181981572,6.61577296547578,19.4766669874095
2296,image_0234_contrast_L1.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.96346761723212,22.6220751534273
2297,image_0241_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4581819815664,5.32863335344104,17.8581060958804
2298,image_0246_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581819815664,5.46280671848081,19.0440867966226
2299,image_0249_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,31.3896056462196,4.5000854476882,19.4986178621861
2300,image_0259_contrast_L3.jpg,1,0,1,1,1,3,2,4,1,1.857142857,2.044783461,1.901836415,22.7262457405584,3.0439528005684,20.4195784547629
2301,image_0262_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581819815664,5.45354843671474,20.3660836894027
2302,image_0263_contrast_L2.jpg,0,0,1,1,1,2,1,3,1,1.428571429,1.52344536,1.427997309,37.0774749227972,3.45859500036578,15.973894987742
2303,image_0265_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,39.5617627555815,3.95648841974346,17.9398503830252
2304,image_0271_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,7.19348765472674,20.107869775079
2305,image_0272_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,31.4289743941423,4.50494875493557,21.1295182741333
2306,image_0273_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,34.3228364647278,3.43413769122634,18.6892088773189
2307,image_0275_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,29.6022487223675,3.34583974007426,15.8870661006052
2308,image_0276_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819756418,5.44306236394146,19.4334111648182
2309,image_0280_contrast_L1.jpg,0,1,1,1,1,1,1,1,1,1,1,1,43.4581819815664,6.73285811789173,16.0450613850262
2310,image_0281_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4581819801822,6.4868008614056,15.2375571342814
2311,image_0284_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.4305118384508,4.56059690539731,17.8406445699347
2312,image_0285_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,33.4419515110697,3.79989266367244,18.0917444737713
2313,image_0287_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,42.9149098885518,5.1084373998953,16.7833805127752
2314,image_0288_contrast_L1.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.4581819976208,5.10374452904131,24.8081461210376
2315,image_0288_contrast_L3.jpg,1,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,43.446247221598,4.54882668760257,24.0038909506342
2316,image_0291_contrast_L1.jpg,1,0,1,1,1,1,1,1,1,1,1,1,43.446635646349,4.1897639182542,27.642059329016
2317,image_0293_contrast_L1.jpg,0,0,1,1,1,1,1,1,1,1,1,1,43.0186924449503,4.24511307132249,20.5513043966707
2318,image_0294_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,42.1008170026563,4.43801271429463,20.9894908863824
2319,image_0294_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,38.3335039544415,4.41185465837248,21.934588634663
2320,image_0298_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,42.5879678247832,4.51299703415796,17.0761186275022
2321,image_0298_contrast_L4.jpg,0,0,1,1,1,4,2,4,1,2,2.215606578,2.034810152,31.6456342975743,4.23978330084833,22.7331063451875
2322,image_0300_contrast_L3.jpg,0,0,1,1,1,3,1,4,1,1.714285714,1.870579599,1.708482832,30.7468425025658,3.08976648622756,19.6485163863881
2323,image_0301_contrast_L1.jpg,1,1,1,1,1,1,1,1,1,1,1,1,42.9689066388747,3.44217643894567,28.8891420854665
2324,image_0301_contrast_L2.jpg,1,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,38.6144470959826,3.45250230069586,28.5337799046321
2325,image_0302_contrast_L2.jpg,0,0,1,1,1,2,1,1,1,1.142857143,1.170823117,1.132973737,43.4581819815664,4.36213341399889,31.3950739059164
2326,image_0305_contrast_L4.jpg,0,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,35.7985766993373,4.15949467536691,28.785451074179
2327,image_0309_contrast_L4.jpg,1,0,1,1,1,4,3,4,1,2.142857143,2.38981044,2.228163735,36.1456190011398,4.07618704471637,33.5085922259975
2328,image_0317_contrast_L1.jpg,0,1,1,1,1,1,1,2,1,1.142857143,1.176311122,1.147511786,43.4581819815668,5.1105979749773,16.1792923581851
2329,image_0321_contrast_L2.jpg,1,0,1,1,1,2,2,4,1,1.714285714,1.873960344,1.768862677,20.223276463793,3.2169941349878,16.7570870715553
2330,image_0322_contrast_L2.jpg,0,0,1,1,1,2,1,2,1,1.285714286,1.347134239,1.280485523,43.4581819815664,5.54473568545059,20.2547218604909
2331,image_0328_contrast_L1.jpg,0,1,1,1,1,1,1,4,1,1.428571429,1.528933365,1.442535357,8.24947607654347,2.48854607031453,20.9036817950574
